DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD
2015.01.02	00:00:00	1.16111	1.17847	1.16076	1.17830	70087	0	50
2015.01.02	09:00:00	1.16483	1.16587	1.16479	1.16488	2742	0	9
2015.01.02	10:00:00	1.16490	1.16540	1.16436	1.16483	3144	0	9
2015.01.02	11:00:00	1.16489	1.16604	1.16432	1.16602	2816	0	9
2015.01.02	12:00:00	1.16604	1.16663	1.16563	1.16567	2410	0	9
2015.01.02	13:00:00	1.16565	1.16667	1.16534	1.16639	2604	0	9
2015.01.02	14:00:00	1.16638	1.16841	1.16632	1.16789	2537	0	9
2015.01.02	15:00:00	1.16790	1.16957	1.16780	1.16956	3100	0	9
2015.01.02	16:00:00	1.16956	1.17084	1.16924	1.17066	3456	0	9
2015.01.02	17:00:00	1.17067	1.17288	1.16938	1.17128	5374	0	9
2015.01.02	18:00:00	1.17129	1.17413	1.17089	1.17249	4659	0	10
2015.01.02	19:00:00	1.17248	1.17478	1.17241	1.17411	3783	0	9
2015.01.02	20:00:00	1.17412	1.17471	1.17397	1.17438	2771	0	9
2015.01.02	21:00:00	1.17438	1.17562	1.17373	1.17496	2195	0	18
2015.01.02	22:00:00	1.17495	1.17620	1.17474	1.17616	2219	0	18
2015.01.02	23:00:00	1.17615	1.17848	1.17593	1.17826	1937	0	18
2015.01.05	00:00:00	1.17818	1.18419	1.17415	1.18131	105697	0	18
2015.01.05	01:00:00	1.18130	1.18130	1.17917	1.17928	3555	0	18
2015.01.05	02:00:00	1.17927	1.17927	1.17745	1.17830	3013	0	18
2015.01.05	03:00:00	1.17831	1.17966	1.17733	1.17925	2337	0	18
2015.01.05	04:00:00	1.17924	1.17955	1.17821	1.17948	1786	0	18
2015.01.05	05:00:00	1.17949	1.18117	1.17945	1.18081	2242	0	18
2015.01.05	06:00:00	1.18083	1.18115	1.18054	1.18105	1846	0	18
2015.01.05	07:00:00	1.18107	1.18118	1.18043	1.18051	2632	0	9
2015.01.05	08:00:00	1.18052	1.18111	1.18020	1.18062	2481	0	9
2015.01.05	09:00:00	1.18063	1.18076	1.17961	1.17974	2945	0	9
2015.01.05	10:00:00	1.17979	1.17979	1.17756	1.17822	3481	0	9
2015.01.05	11:00:00	1.17820	1.17884	1.17715	1.17722	3652	0	9
2015.01.05	12:00:00	1.17729	1.18000	1.17676	1.17999	3780	0	10
2015.01.05	13:00:00	1.17999	1.18093	1.17927	1.17948	4202	0	9
2015.01.05	14:00:00	1.17948	1.17970	1.17849	1.17886	3280	0	8
2015.01.05	15:00:00	1.17888	1.17918	1.17611	1.17809	4273	0	7
2015.01.05	16:00:00	1.17807	1.17851	1.17667	1.17748	4627	0	9
2015.01.05	17:00:00	1.17747	1.17994	1.17731	1.17877	4563	0	8
2015.01.05	18:00:00	1.17878	1.17926	1.17810	1.17848	3874	0	9
2015.01.05	19:00:00	1.17847	1.17940	1.17805	1.17843	2910	0	9
2015.01.05	20:00:00	1.17844	1.17899	1.17681	1.17683	3055	0	9
2015.01.05	21:00:00	1.17680	1.17712	1.17428	1.17596	2815	0	18
2015.01.05	22:00:00	1.17594	1.17597	1.17447	1.17490	1779	0	18
2015.01.05	23:00:00	1.17492	1.17623	1.17447	1.17608	1614	0	18
2015.01.06	00:00:00	1.17606	1.18378	1.17289	1.17603	106009	0	18
2015.01.06	01:00:00	1.17602	1.17624	1.17531	1.17567	1587	0	18
2015.01.06	02:00:00	1.17568	1.17597	1.17460	1.17460	1598	0	18
2015.01.06	03:00:00	1.17461	1.17539	1.17414	1.17462	1760	0	18
2015.01.06	04:00:00	1.17460	1.17496	1.17307	1.17371	2008	0	18
2015.01.06	05:00:00	1.17371	1.17459	1.17362	1.17402	1109	0	18
2015.01.06	06:00:00	1.17401	1.17461	1.17393	1.17448	1433	0	18
2015.01.06	07:00:00	1.17449	1.17480	1.17383	1.17393	2507	0	9
2015.01.06	08:00:00	1.17392	1.17463	1.17386	1.17459	2683	0	9
2015.01.06	09:00:00	1.17459	1.17684	1.17459	1.17681	3550	0	9
2015.01.06	10:00:00	1.17683	1.17776	1.17600	1.17660	4122	0	9
2015.01.06	11:00:00	1.17659	1.17769	1.17579	1.17683	4044	0	9
2015.01.06	12:00:00	1.17682	1.17849	1.17666	1.17767	3762	0	9
2015.01.06	13:00:00	1.17766	1.17796	1.17646	1.17709	3696	0	9
2015.01.06	14:00:00	1.17709	1.17818	1.17676	1.17681	3135	0	9
2015.01.06	15:00:00	1.17681	1.17748	1.17590	1.17685	4163	0	9
2015.01.06	16:00:00	1.17684	1.17916	1.17652	1.17759	4454	0	8
2015.01.06	17:00:00	1.17759	1.17900	1.17520	1.17889	5698	0	8
2015.01.06	18:00:00	1.17888	1.18117	1.17861	1.18025	5627	0	9
2015.01.06	19:00:00	1.18026	1.18132	1.17959	1.18130	4460	0	9
2015.01.06	20:00:00	1.18129	1.18243	1.18083	1.18141	3772	0	10
2015.01.06	21:00:00	1.18140	1.18189	1.18103	1.18172	2217	0	18
2015.01.06	22:00:00	1.18170	1.18288	1.18112	1.18274	2177	0	18
2015.01.06	23:00:00	1.18275	1.18385	1.18253	1.18344	1631	0	18
2015.01.07	00:00:00	1.18357	1.18725	1.18110	1.18410	133426	0	18
2015.01.07	01:00:00	1.18409	1.18409	1.18362	1.18379	1588	0	18
2015.01.07	02:00:00	1.18380	1.18386	1.18304	1.18326	1285	0	18
2015.01.07	03:00:00	1.18319	1.18326	1.18229	1.18268	1324	0	18
2015.01.07	04:00:00	1.18267	1.18312	1.18227	1.18278	1554	0	18
2015.01.07	05:00:00	1.18279	1.18339	1.18267	1.18296	1584	0	18
2015.01.07	06:00:00	1.18296	1.18309	1.18249	1.18302	1723	0	18
2015.01.07	07:00:00	1.18302	1.18429	1.18266	1.18356	2379	0	9
2015.01.07	08:00:00	1.18355	1.18462	1.18341	1.18427	2083	0	9
2015.01.07	09:00:00	1.18427	1.18458	1.18293	1.18357	3570	0	9
2015.01.07	10:00:00	1.18360	1.18586	1.18278	1.18569	4299	0	9
2015.01.07	11:00:00	1.18569	1.18673	1.18522	1.18667	4402	0	8
2015.01.07	12:00:00	1.18668	1.18673	1.18230	1.18236	5119	0	9
2015.01.07	13:00:00	1.18235	1.18401	1.18203	1.18400	4225	0	9
2015.01.07	14:00:00	1.18403	1.18430	1.18126	1.18205	3589	0	9
2015.01.07	15:00:00	1.18204	1.18514	1.18143	1.18487	5334	0	9
2015.01.07	16:00:00	1.18486	1.18623	1.18383	1.18386	4696	0	9
2015.01.07	17:00:00	1.18388	1.18666	1.18183	1.18629	5373	0	10
2015.01.07	18:00:00	1.18634	1.18641	1.18456	1.18516	3918	0	9
2015.01.07	19:00:00	1.18515	1.18543	1.18455	1.18514	3188	0	9
2015.01.07	20:00:00	1.18512	1.18576	1.18435	1.18482	3370	0	9
2015.01.07	21:00:00	1.18483	1.18727	1.18181	1.18220	5239	0	18
2015.01.07	22:00:00	1.18223	1.18291	1.18181	1.18199	2558	0	18
2015.01.07	23:00:00	1.18198	1.18294	1.18133	1.18133	1881	0	18
2015.01.08	00:00:00	1.18131	1.18422	1.17945	1.18168	97813	0	18
2015.01.08	01:00:00	1.18169	1.18207	1.18154	1.18177	1815	0	18
2015.01.08	02:00:00	1.18178	1.18181	1.18073	1.18164	2042	0	18
2015.01.08	03:00:00	1.18164	1.18247	1.18125	1.18213	1661	0	18
2015.01.08	04:00:00	1.18215	1.18263	1.18183	1.18249	1494	0	18
