DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD
2015.01.02	08:00:00	98.034	98.082	97.921	98.036	12893	0	1400
2015.01.02	12:00:00	98.036	98.055	97.769	97.785	14630	0	1300
2015.01.02	16:00:00	97.787	97.886	97.404	97.534	21174	0	1400
2015.01.02	20:00:00	97.535	97.652	97.332	97.455	8933	0	1400
2015.01.05	00:00:00	97.245	97.531	96.962	97.300	17708	0	4400
2015.01.05	04:00:00	97.301	97.367	96.818	96.925	13807	0	1400
2015.01.05	08:00:00	96.926	97.224	96.800	97.207	20583	0	1300
2015.01.05	12:00:00	97.206	97.296	96.769	96.770	21979	0	1400
2015.01.05	16:00:00	96.771	96.965	96.539	96.772	24884	0	1400
2015.01.05	20:00:00	96.770	96.893	96.667	96.667	10351	0	1400
2015.01.06	00:00:00	96.662	96.961	96.375	96.929	13070	0	4400
2015.01.06	04:00:00	96.928	97.205	96.745	96.859	15169	0	1400
2015.01.06	08:00:00	96.858	97.003	96.563	96.618	25082	0	1400
2015.01.06	12:00:00	96.619	97.021	96.529	96.679	23476	0	1300
2015.01.06	16:00:00	96.680	96.697	95.843	96.044	31307	0	1400
2015.01.06	20:00:00	96.042	96.255	95.658	95.659	17618	0	1400
2015.01.07	00:00:00	95.659	96.068	95.630	96.068	14136	0	4400
2015.01.07	04:00:00	96.070	96.207	95.845	95.939	12399	0	1400
2015.01.07	08:00:00	95.940	96.231	95.794	95.794	23094	0	1400
2015.01.07	12:00:00	95.792	96.353	95.766	96.178	24581	0	1300
2015.01.07	16:00:00	96.177	96.273	95.946	96.195	26615	0	1400
2015.01.07	20:00:00	96.198	96.323	95.963	96.301	17275	0	1400
2015.01.08	00:00:00	96.302	96.874	96.242	96.844	12344	0	4400
2015.01.08	04:00:00	96.842	97.130	96.753	97.106	11315	0	1300
2015.01.08	08:00:00	97.107	97.249	96.999	97.116	21209	0	1300
2015.01.08	12:00:00	97.117	97.190	96.830	96.845	21033	0	1300
2015.01.08	16:00:00	96.847	97.223	96.765	97.143	23242	0	1300
2015.01.08	20:00:00	97.141	97.254	96.981	97.168	10034	0	1400
2015.01.09	00:00:00	97.169	97.416	97.074	97.189	13400	0	4400
2015.01.09	04:00:00	97.193	97.335	96.987	97.120	12223	0	1400
2015.01.09	08:00:00	97.122	97.135	96.831	96.894	19578	0	1300
2015.01.09	12:00:00	96.892	97.468	96.886	97.420	22818	0	1400
2015.01.09	16:00:00	97.426	97.649	97.034	97.101	30291	0	1400
2015.01.09	20:00:00	97.102	97.297	97.067	97.133	11413	0	1400
2015.01.12	00:00:00	97.138	97.417	97.069	97.393	10308	0	4400
2015.01.12	04:00:00	97.394	97.586	97.342	97.476	10661	0	1400
2015.01.12	08:00:00	97.477	97.590	97.114	97.241	22594	0	1300
2015.01.12	12:00:00	97.238	97.436	96.695	96.871	23299	0	1300
2015.01.12	16:00:00	96.872	96.894	96.376	96.457	27208	0	1300
2015.01.12	20:00:00	96.460	96.654	96.388	96.502	12240	0	1400
2015.01.13	00:00:00	96.508	96.559	96.033	96.269	13685	0	4400
2015.01.13	04:00:00	96.271	96.810	96.257	96.768	15288	0	1300
2015.01.13	08:00:00	96.768	96.984	96.429	96.475	23659	0	1300
2015.01.13	12:00:00	96.475	96.742	96.371	96.488	23072	0	1300
2015.01.13	16:00:00	96.487	96.719	96.218	96.280	26180	0	1400
2015.01.13	20:00:00	96.279	96.349	95.798	96.236	19082	0	1400
2015.01.14	00:00:00	96.238	96.328	95.784	95.784	14665	0	4400
2015.01.14	04:00:00	95.779	95.780	94.635	94.781	19494	0	1400
2015.01.14	08:00:00	94.776	95.213	94.250	95.205	28888	0	1400
2015.01.14	12:00:00	95.206	95.399	94.803	94.958	26713	0	1300
2015.01.14	16:00:00	94.962	95.454	94.892	95.454	29807	0	1400
2015.01.14	20:00:00	95.452	95.716	95.219	95.606	16485	0	1400
2015.01.15	00:00:00	95.607	96.722	95.505	96.349	15831	0	4400
2015.01.15	04:00:00	96.351	96.702	96.244	96.698	13847	0	1400
2015.01.15	08:00:00	96.699	96.945	95.166	95.764	26946	0	1400
