DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD
2015.01.02	09:00:00	2.00333	2.00593	2.00298	2.00335	6413	0	51
2015.01.02	10:00:00	2.00336	2.00431	1.99976	2.00225	7915	0	46
2015.01.02	11:00:00	2.00226	2.00348	1.99672	1.99745	8123	0	35
2015.01.02	12:00:00	1.99745	1.99753	1.99346	1.99526	7509	0	48
2015.01.02	13:00:00	1.99530	1.99792	1.99383	1.99760	7258	0	46
2015.01.02	14:00:00	1.99753	2.00174	1.99626	2.00095	7393	0	46
2015.01.02	15:00:00	2.00095	2.00184	1.99813	1.99928	6855	0	51
2015.01.02	16:00:00	1.99929	2.00030	1.99683	1.99744	7567	0	45
2015.01.02	17:00:00	1.99743	1.99743	1.99176	1.99184	8997	0	44
2015.01.02	18:00:00	1.99185	1.99325	1.98983	1.99212	8296	0	46
2015.01.02	19:00:00	1.99210	1.99450	1.99144	1.99399	5952	0	44
2015.01.02	20:00:00	1.99399	1.99416	1.99240	1.99331	4939	0	52
2015.01.02	21:00:00	1.99334	1.99354	1.98868	1.98884	4778	0	61
2015.01.02	22:00:00	1.98899	1.99236	1.98841	1.99188	4570	0	63
2015.01.02	23:00:00	1.99186	1.99317	1.98843	1.98961	4059	0	67
2015.01.05	00:00:00	1.98936	1.99091	1.97567	1.99043	8817	0	112
2015.01.05	01:00:00	1.99043	1.99594	1.99011	1.99419	9425	0	82
2015.01.05	02:00:00	1.99418	1.99601	1.99170	1.99528	8086	0	72
2015.01.05	03:00:00	1.99526	1.99690	1.99311	1.99581	7033	0	64
2015.01.05	04:00:00	1.99580	1.99877	1.99363	1.99859	5316	0	62
2015.01.05	05:00:00	1.99854	2.00592	1.99824	2.00351	5804	0	63
2015.01.05	06:00:00	2.00352	2.00546	2.00117	2.00197	4860	0	59
2015.01.05	07:00:00	2.00196	2.00346	2.00095	2.00095	5494	0	45
2015.01.05	08:00:00	2.00095	2.00283	2.00029	2.00113	5445	0	46
2015.01.05	09:00:00	2.00118	2.00415	2.00003	2.00149	7696	0	46
2015.01.05	10:00:00	2.00141	2.00312	1.99783	1.99831	9046	0	46
2015.01.05	11:00:00	1.99829	1.99945	1.99380	1.99471	8481	0	45
2015.01.05	12:00:00	1.99471	1.99608	1.99266	1.99314	8270	0	46
2015.01.05	13:00:00	1.99319	1.99360	1.98887	1.98915	8188	0	49
2015.01.05	14:00:00	1.98908	1.98921	1.98271	1.98358	8984	0	48
