DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD
2015.01.02	00:00:00	1.55118	1.55257	1.53405	1.53487	85043	0	150
2015.01.02	09:00:00	1.55024	1.55261	1.54900	1.54950	4208	0	39
2015.01.02	10:00:00	1.54947	1.55015	1.54765	1.54961	5738	0	39
2015.01.02	11:00:00	1.54959	1.55061	1.54277	1.54304	6290	0	39
2015.01.02	12:00:00	1.54294	1.54337	1.54001	1.54034	5182	0	39
2015.01.02	13:00:00	1.54036	1.54108	1.53808	1.53941	4984	0	39
2015.01.02	14:00:00	1.53934	1.54067	1.53806	1.54027	4837	0	39
2015.01.02	15:00:00	1.54025	1.54135	1.53938	1.54010	5028	0	39
2015.01.02	16:00:00	1.54011	1.54112	1.53896	1.54002	5861	0	39
2015.01.02	17:00:00	1.54005	1.54033	1.53711	1.53714	7563	0	39
2015.01.02	18:00:00	1.53717	1.53764	1.53576	1.53659	6338	0	39
2015.01.02	19:00:00	1.53659	1.53740	1.53611	1.53681	4483	0	39
2015.01.02	20:00:00	1.53685	1.53695	1.53576	1.53621	3644	0	39
2015.01.02	21:00:00	1.53612	1.53663	1.53404	1.53482	2315	0	75
2015.01.02	22:00:00	1.53484	1.53568	1.53407	1.53499	2412	0	80
2015.01.02	23:00:00	1.53496	1.53517	1.53414	1.53434	1474	0	80
2015.01.05	00:00:00	1.53972	1.54035	1.53035	1.53638	133854	0	113
2015.01.05	01:00:00	1.53674	1.53850	1.53674	1.53700	4870	0	80
2015.01.05	02:00:00	1.53701	1.53816	1.53596	1.53742	4358	0	80
2015.01.05	03:00:00	1.53742	1.53796	1.53643	1.53771	3530	0	80
2015.01.05	04:00:00	1.53770	1.53776	1.53631	1.53647	1984	0	80
2015.01.05	05:00:00	1.53649	1.53801	1.53636	1.53799	2032	0	80
2015.01.05	06:00:00	1.53798	1.53864	1.53767	1.53822	1952	0	80
2015.01.05	07:00:00	1.53828	1.53943	1.53787	1.53888	3454	0	39
2015.01.05	08:00:00	1.53888	1.53915	1.53649	1.53672	3627	0	39
2015.01.05	09:00:00	1.53675	1.53829	1.53621	1.53658	5360	0	39
2015.01.05	10:00:00	1.53657	1.53859	1.53620	1.53801	7097	0	39
2015.01.05	11:00:00	1.53802	1.54012	1.53654	1.53817	7111	0	39
