DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD
2015.01.02	00:00:00	1.55118	1.55257	1.53405	1.53487	85043	0	150
2015.01.02	08:00:00	1.55024	1.55261	1.54277	1.54304	16236	0	39
2015.01.02	12:00:00	1.54294	1.54337	1.53806	1.54010	20031	0	39
2015.01.02	16:00:00	1.54011	1.54112	1.53576	1.53681	24245	0	39
2015.01.02	20:00:00	1.53685	1.53695	1.53404	1.53434	9845	0	39
2015.01.05	00:00:00	1.53972	1.54035	1.53035	1.53771	146612	0	80
2015.01.05	04:00:00	1.53770	1.53943	1.53631	1.53888	9422	0	39
2015.01.05	08:00:00	1.53888	1.54012	1.53620	1.53817	23195	0	39
2015.01.05	12:00:00	1.53817	1.54046	1.53248	1.53352	27934	0	39
2015.01.05	16:00:00	1.53355	1.53591	1.53146	1.53418	25689	0	39
2015.01.05	20:00:00	1.53422	1.53617	1.53422	1.53501	10352	0	39
2015.01.06	00:00:00	1.53514	1.53615	1.52483	1.53513	134007	0	80
2015.01.06	04:00:00	1.53512	1.53520	1.53322	1.53350	7468	0	39
2015.01.06	08:00:00	1.53349	1.53404	1.53037	1.53355	24368	0	39
2015.01.06	12:00:00	1.53354	1.53564	1.53073	1.53113	26728	0	39
2015.01.06	16:00:00	1.53112	1.53221	1.52483	1.52834	29528	0	39
2015.01.06	20:00:00	1.52833	1.53026	1.52744	1.52966	14367	0	39
2015.01.07	00:00:00	1.53015	1.53651	1.52873	1.53099	132947	0	80
2015.01.07	04:00:00	1.53101	1.53166	1.53024	1.53047	7914	0	39
2015.01.07	08:00:00	1.53047	1.53207	1.52925	1.53158	24842	0	39
2015.01.07	12:00:00	1.53164	1.53665	1.52884	1.53324	29381	0	39
2015.01.07	16:00:00	1.53327	1.53396	1.53038	1.53155	26840	0	39
2015.01.07	20:00:00	1.53156	1.53347	1.53096	1.53212	15101	0	39
2015.01.08	00:00:00	1.53237	1.53837	1.52842	1.53278	115224	0	80
2015.01.08	04:00:00	1.53279	1.53316	1.53160	1.53296	8047	0	39
