DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD
2015.01.02	00:00:00	1.80957	1.81194	1.79830	1.80579	100636	0	200
2015.01.02	09:00:00	1.81050	1.81207	1.80979	1.80999	3434	0	62
2015.01.02	10:00:00	1.81003	1.81112	1.80736	1.80882	4886	0	62
2015.01.02	11:00:00	1.80887	1.81045	1.80285	1.80475	5154	0	62
2015.01.02	12:00:00	1.80477	1.80482	1.79970	1.80014	4484	0	62
2015.01.02	13:00:00	1.80018	1.80123	1.79863	1.80048	3898	0	62
2015.01.02	14:00:00	1.80050	1.80218	1.79862	1.80146	4339	0	62
2015.01.02	15:00:00	1.80145	1.80360	1.80076	1.80294	4376	0	62
2015.01.02	16:00:00	1.80293	1.80309	1.80107	1.80194	4977	0	62
2015.01.02	17:00:00	1.80212	1.80583	1.79996	1.80221	7409	0	62
2015.01.02	18:00:00	1.80219	1.80396	1.80055	1.80084	6198	0	62
2015.01.02	19:00:00	1.80083	1.80429	1.80071	1.80298	4166	0	62
2015.01.02	20:00:00	1.80304	1.80362	1.80210	1.80284	2888	0	62
2015.01.02	21:00:00	1.80280	1.80364	1.80126	1.80149	3016	0	84
2015.01.02	22:00:00	1.80155	1.80372	1.80073	1.80323	2928	0	92
2015.01.02	23:00:00	1.80323	1.80615	1.80280	1.80500	2115	0	92
2015.01.05	00:00:00	1.80271	1.80649	1.78763	1.80336	149803	0	122
2015.01.05	01:00:00	1.80338	1.80401	1.80175	1.80221	4313	0	92
2015.01.05	02:00:00	1.80217	1.80456	1.80199	1.80367	3165	0	92
2015.01.05	03:00:00	1.80366	1.80480	1.80209	1.80434	2515	0	92
2015.01.05	04:00:00	1.80435	1.80443	1.80264	1.80337	1834	0	92
2015.01.05	05:00:00	1.80334	1.80556	1.80325	1.80501	2418	0	92
2015.01.05	06:00:00	1.80503	1.80543	1.80420	1.80525	2168	0	92
2015.01.05	07:00:00	1.80531	1.80551	1.80370	1.80435	3095	0	62
2015.01.05	08:00:00	1.80436	1.80446	1.80313	1.80399	2928	0	62
2015.01.05	09:00:00	1.80402	1.80526	1.80342	1.80384	4037	0	62
2015.01.05	10:00:00	1.80377	1.80586	1.80248	1.80296	5381	0	62
2015.01.05	11:00:00	1.80298	1.80377	1.80097	1.80166	5339	0	62
2015.01.05	12:00:00	1.80171	1.80314	1.80047	1.80133	5171	0	62
2015.01.05	13:00:00	1.80136	1.80163	1.79904	1.79904	5028	0	62
2015.01.05	14:00:00	1.79898	1.79907	1.79215	1.79342	5570	0	62
2015.01.05	15:00:00	1.79342	1.79441	1.79090	1.79142	6077	0	62
2015.01.05	16:00:00	1.79145	1.79388	1.79014	1.79324	6433	0	62
2015.01.05	17:00:00	1.79326	1.79638	1.79297	1.79630	6608	0	62
2015.01.05	18:00:00	1.79627	1.79668	1.79441	1.79505	5328	0	62
2015.01.05	19:00:00	1.79505	1.79648	1.79353	1.79411	3650	0	62
2015.01.05	20:00:00	1.79411	1.79586	1.79392	1.79435	3578	0	62
2015.01.05	21:00:00	1.79430	1.79450	1.79154	1.79360	3120	0	84
2015.01.05	22:00:00	1.79359	1.79383	1.79177	1.79183	2472	0	92
2015.01.05	23:00:00	1.79185	1.79359	1.79112	1.79302	2277	0	92
2015.01.06	00:00:00	1.79305	1.79476	1.78451	1.79345	155762	0	92
2015.01.06	01:00:00	1.79346	1.79382	1.79289	1.79350	1526	0	92
2015.01.06	02:00:00	1.79351	1.79416	1.79277	1.79277	1746	0	92
2015.01.06	03:00:00	1.79277	1.79325	1.79178	1.79228	1584	0	92
2015.01.06	04:00:00	1.79224	1.79276	1.79108	1.79120	2080	0	92
2015.01.06	05:00:00	1.79125	1.79209	1.79112	1.79119	1449	0	92
2015.01.06	06:00:00	1.79122	1.79209	1.79099	1.79184	1532	0	92
2015.01.06	07:00:00	1.79183	1.79251	1.79114	1.79137	2206	0	62
2015.01.06	08:00:00	1.79129	1.79312	1.79102	1.79228	2907	0	62
2015.01.06	09:00:00	1.79229	1.79436	1.79207	1.79224	3941	0	62
2015.01.06	10:00:00	1.79223	1.79355	1.79105	1.79337	5553	0	62
2015.01.06	11:00:00	1.79338	1.79371	1.78739	1.78884	6031	0	62
2015.01.06	12:00:00	1.78882	1.78955	1.78687	1.78836	5150	0	62
2015.01.06	13:00:00	1.78835	1.79072	1.78723	1.78809	4752	0	62
2015.01.06	14:00:00	1.78812	1.78997	1.78758	1.78773	4768	0	62
2015.01.06	15:00:00	1.78765	1.78765	1.78511	1.78620	6056	0	62
2015.01.06	16:00:00	1.78619	1.78783	1.78523	1.78689	6098	0	62
2015.01.06	17:00:00	1.78693	1.78815	1.78480	1.78801	7591	0	62
2015.01.06	18:00:00	1.78795	1.79258	1.78749	1.79104	7495	0	62
2015.01.06	19:00:00	1.79103	1.79359	1.78990	1.79211	5933	0	62
2015.01.06	20:00:00	1.79210	1.79488	1.79189	1.79425	4762	0	62
2015.01.06	21:00:00	1.79418	1.79494	1.79108	1.79171	3092	0	84
2015.01.06	22:00:00	1.79167	1.79229	1.78985	1.79190	3282	0	92
2015.01.06	23:00:00	1.79188	1.79337	1.79086	1.79246	2174	0	92
2015.01.07	00:00:00	1.79278	1.79592	1.78335	1.79244	176608	0	92
2015.01.07	01:00:00	1.79238	1.79286	1.79118	1.79138	1800	0	92
2015.01.07	02:00:00	1.79139	1.79188	1.78983	1.78988	1767	0	92
2015.01.07	03:00:00	1.78986	1.79081	1.78935	1.79080	1766	0	92
2015.01.07	04:00:00	1.79079	1.79118	1.78980	1.79039	1548	0	92
2015.01.07	05:00:00	1.79039	1.79140	1.79006	1.79128	1744	0	92
2015.01.07	06:00:00	1.79129	1.79130	1.79044	1.79065	1824	0	92
2015.01.07	07:00:00	1.79073	1.79246	1.79046	1.79157	2374	0	62
2015.01.07	08:00:00	1.79152	1.79223	1.79124	1.79190	2839	0	62
2015.01.07	09:00:00	1.79191	1.79266	1.79100	1.79180	4823	0	62
2015.01.07	10:00:00	1.79181	1.79396	1.79157	1.79350	6201	0	62
2015.01.07	11:00:00	1.79349	1.79618	1.79264	1.79383	6531	0	62
2015.01.07	12:00:00	1.79382	1.79422	1.78857	1.78982	7027	0	62
2015.01.07	13:00:00	1.78979	1.79089	1.78805	1.79008	6328	0	62
2015.01.07	14:00:00	1.79016	1.79073	1.78724	1.78800	5372	0	62
2015.01.07	15:00:00	1.78799	1.79011	1.78661	1.78961	6896	0	62
2015.01.07	16:00:00	1.78963	1.78970	1.78543	1.78554	7094	0	62
2015.01.07	17:00:00	1.78555	1.78776	1.78343	1.78653	7377	0	62
2015.01.07	18:00:00	1.78658	1.78790	1.78550	1.78614	6303	0	62
2015.01.07	19:00:00	1.78613	1.78795	1.78489	1.78792	4057	0	62
2015.01.07	20:00:00	1.78788	1.79019	1.78720	1.78890	4497	0	62
2015.01.07	21:00:00	1.78891	1.79087	1.78673	1.78741	6691	0	92
2015.01.07	22:00:00	1.78746	1.78768	1.78534	1.78553	3674	0	92
2015.01.07	23:00:00	1.78551	1.78701	1.78460	1.78460	2432	0	92
2015.01.08	00:00:00	1.78473	1.78773	1.77592	1.78491	137895	0	92
2015.01.08	01:00:00	1.78493	1.78542	1.78441	1.78489	2149	0	92
2015.01.08	02:00:00	1.78488	1.78551	1.78429	1.78473	2678	0	92
2015.01.08	03:00:00	1.78473	1.78551	1.78383	1.78445	2519	0	92
2015.01.08	04:00:00	1.78448	1.78467	1.78342	1.78433	1939	0	92
2015.01.08	05:00:00	1.78433	1.78486	1.78394	1.78443	2238	0	92
2015.01.08	06:00:00	1.78442	1.78456	1.78372	1.78412	1510	0	92
2015.01.08	07:00:00	1.78418	1.78466	1.78354	1.78421	2113	0	62
2015.01.08	08:00:00	1.78421	1.78472	1.78365	1.78392	2282	0	62
2015.01.08	09:00:00	1.78393	1.78430	1.78169	1.78337	4299	0	62
2015.01.08	10:00:00	1.78338	1.78350	1.77784	1.77822	6077	0	62
2015.01.08	11:00:00	1.77819	1.77960	1.77707	1.77828	5563	0	62
2015.01.08	12:00:00	1.77827	1.78012	1.77636	1.77795	5650	0	62
2015.01.08	13:00:00	1.77798	1.77852	1.77622	1.77808	4627	0	62
2015.01.08	14:00:00	1.77806	1.78079	1.77697	1.78020	5552	0	62
2015.01.08	15:00:00	1.78016	1.78312	1.77926	1.78195	5757	0	62
2015.01.08	16:00:00	1.78194	1.78352	1.78096	1.78267	6414	0	62
2015.01.08	17:00:00	1.78268	1.78418	1.78068	1.78247	6709	0	62
2015.01.08	18:00:00	1.78251	1.78590	1.78187	1.78555	6071	0	62
